0	1	2	3	4	5	6	7
0.49709330317589284	1.0206175119594016	3.275909550021506	0.28972966847714376	0.3208015503645054	0.48261476260258984	0.8886073388165769	0.35590475157968804
2.1031938196967728	0.30939742921941615	0.19979595440578013	0.2875113707676906	0.3952309786992947	0.40644710425704655	0.8229352904111531	0.7002624591867805
1.278304872508917	1.0744206219973318	0.8887634177899368	0.4151073764564366	0.08388256791288029	0.4656517560318836	0.03025027684072157	0.26552082688535883
0.6591904301334979	0.7155088285028381	1.7274356685053063	0.5324339063801675	0.46936764889923577	0.07043041163512642	0.4953362808860611	0.14996402517128415
0.6815298737010487	0.17720806025366365	0.5299753683828445	0.12736281127875504	0.2812689887325597	0.48367724517320276	0.06695278540322125	0.2089409220489271
2.733848247583225	1.0876967137564941	0.6191070006678521	0.5257711636125215	0.7330475100110387	0.0051088038432878236	0.5323049259868853	0.46902613104085233
1.6948132193758543	4.114118213530842	1.708704545567885	2.2504637551727145	0.39119617666317374	0.705168741381474	0.8101686015711422	1.8369230374703722
2.7226533934082227	3.9265574371925434	0.7780552239871694	3.148600214319319	0.6711684429980336	1.7150286867414097	0.8053675652411512	1.7252212251319454
0.10663442028683834	0.3185909474583024	0.11244669663478524	1.7985746115047492	1.180847133756354	0.300360009723045	0.14685303507490932	0.4832931040607953
0.280620748385205	1.948832855393995	0.9388165580608322	0.47292403946668604	0.30786455167195315	0.4872487809842184	0.9280084906166128	0.6561683652561765
2.7303168280917056	1.4173994011854778	0.6784955831178991	0.9531632040224642	0.3493477230585853	1.217822214154506	0.005986166972723694	0.16378914793301735
1.839924498015466	1.9559157156828908	1.0905691495705208	0.13958644314517787	0.7738872385557036	0.3500314351667053	0.058454746670687285	0.04870044799654849
0.40879677634463585	1.0183128368196455	1.9286769848692544	0.41481484346992215	0.5766617075343228	0.4120095408959692	0.19255114901061754	0.2768763165165895
1.0486448458923743	1.5884217109282317	1.787393308638774	0.5394516211087339	1.8018930927055112	0.6481967509207256	0.6396181292688834	0.4041896017631035
