0	1	2	3	4	5	6
1.6062031872687816	0.23956758464327432	0.4983279794613473	0.2494694425264079	0.269742956725338	0.5344516125315097	0.3135824964337228
0.5308898970169391	0.24105595882284714	0.4684415045925494	0.25711271781186085	0.01678374950501471	0.48637177291050815	0.03157470156929154
0.7547520902050477	0.1617837958846584	0.5184315062647791	0.3940388723934287	0.4141709994922138	0.6521635610662431	0.4793683666177069
1.8300653804563543	0.1602954217052437	0.44833797778878814	0.11254328794484891	0.12764429326191085	0.7002434006871088	0.761376161481973
2.2842053757101493	0.7633878770793281	0.21024522905870358	0.4473896255766796	0.4397723586586113	0.5406388241739633	0.7775507123162222
2.4033052397786854	0.166861201631197	0.37510137997683923	0.8258017654945702	0.013064465636965394	0.35466304309869745	0.6678133839404152
4.065407488823664	1.8783804843285774	1.580915424766196	1.3351848519006833	0.3030171644253352	0.8080897548890817	0.830189512315155
4.760100000391239	0.8008985647174951	1.1349133074630862	0.6210441366135164	0.7359319970564409	0.7085445666693602	0.7587674278713381
0.7844998971819079	0.496860832561098	0.34388142900350815	0.012661861528715013	0.3668098240625706	0.16766991018640087	0.415661428019241
0.7463326263609584	1.098370535809611	0.258073305269811	0.5169756618441416	0.24866420658712018	0.6043753640205514	0.25522910858955183
0.4267747214011537	0.570670265138536	0.4847927031591668	1.2693436706811176	0.5840286647624275	0.6608489415856196	0.28971429584093134
1.9250523998578015	0.2155902308312725	1.0874583719311515	0.27410642284125153	0.2628602721671909	0.7167514547630334	0.4422190373407866
0.3178260618096954	0.4366575470528221	0.2095373288701925	0.01600484533749802	1.626640757176863	0.56486207419093	0.08175289991572354
0.1829366455305137	0.696599792840146	0.23981486619872783	0.04921895293413181	0.09113634686044092	0.4503111573536338	1.0481153355992574
