0	1	2	3	4	5	6	7	8	9	10	11	12	13
8.467321949278153	3.2213715480294813	6.735410919911196	4.953282577396434	4.191481973232703	1.7645238869015893	4.614314101212692	1.5500442458824548	1.4030095190818912	0.2232849215933277	1.8799704547184992	3.828134273622118	0.707332699254172	3.522178893655393
8.288225045604475	3.250080988951009	6.679012046192851	4.859293988362675	4.285788872152734	1.8126902923920472	4.719891010113831	1.5415396098217125	1.264452395344008	0.22188545428089027	2.0029867945602264	3.965449546748428	0.6057096701672137	3.6148095573568826
8.169620751264388	3.3126910550544	6.7186701155927855	4.763641690726066	4.285788872152734	1.588689848669426	4.719891010113831	1.6651478567579443	1.264452395344008	0.22662535342880566	2.065596860663792	4.052291923586152	0.651718488359867	3.7131945464100777
8.226105874367788	3.1615307027146833	6.814965452678742	4.572671124403736	4.380464101389261	1.492394511583434	4.719891010113831	1.621185249831946	1.231406197160605	0.27058796035585625	2.009111737560203	4.098487930712141	0.5497519565534207	3.764039102641593
8.181904805892499	3.2174431012404043	6.770926497259569	4.6284214098734955	4.324551702863345	1.5375973261342823	4.754941327856192	1.5711611547373054	1.196355879417744	0.2752471278443111	1.9527474702114238	4.100564651995531	0.493387689204659	3.8639166026739535
8.181904805892499	3.1699821001066337	6.771089157069742	4.580797748929458	4.290078403278266	1.4945201612423913	4.83687562857512	1.5702400732606583	1.1632435217228176	0.31908271440279606	1.9527474702114238	4.100564651995531	0.493387689204659	3.8639166026739535
8.178860881998384	3.1730260240008823	6.771089157069742	4.580797748929458	4.290078403278266	1.4491514579460119	4.83687562857512	1.6156087765567517	1.1632435217228176	0.31908271440279606	1.9557913941057623	4.100564651995531	0.44228140012632633	3.8639166026739535
8.119565660042255	3.232321245956906	6.771089157069742	4.580797748929458	4.248990067857542	1.4515375890259097	4.877963963995775	1.6132226454773375	1.1632435217228176	0.27628464791042434	1.9588204275049141	4.1469243812119005	0.34003191355656615	3.913077368666742
8.004458453907944	3.2355723592388546	6.715160713047958	4.524870100099102	4.361414596413588	1.4515375890259097	4.821467084270231	1.6178150091492507	1.1632435217228176	0.2716922842376841	2.017999189617602	4.0909959371901605	0.34003191355656615	3.962030663604309
8.004458453907944	3.2355723592388546	6.715160713047958	4.524870100099102	4.361414596413588	1.4515375890259097	4.821467084270231	1.6178150091492507	1.1632435217228176	0.2716922842376841	1.9618309323184684	4.137437762815903	0.2379623686091717	4.011177197210102
